sample,date,strain,temperature,nitrate,rep.well,fluor,comments
Chsim_02/05/Friday 11:20:00_L1-1_32_L1,02/05/2016 11:20,L1-1,32,L1,2,278.14,
Chsim_02/05/Friday 11:20:00_L1-1_32_L1,02/05/2016 11:20,L1-1,32,L1,3,221.2,
Chsim_02/05/Friday 11:20:00_L1-1_32_L1,02/05/2016 11:20,L1-1,32,L1,4,242.1,
Chsim_02/05/Friday 11:20:00_L1-1_32_5,02/05/2016 11:20,L1-1,32,5,1,88.395,
Chsim_02/05/Friday 11:20:00_L1-1_32_5,02/05/2016 11:20,L1-1,32,5,2,41.133,
Chsim_02/05/Friday 11:20:00_L1-1_32_5,02/05/2016 11:20,L1-1,32,5,3,42.438,
Chsim_02/05/Friday 11:20:00_L1-1_32_5,02/05/2016 11:20,L1-1,32,5,4,65.789,
Chsim_02/05/Friday 11:20:00_L1-1_34_L1,02/05/2016 11:20,L1-1,34,L1,1,1.693,"Splashed, leaked out of right side of the plate"
Chsim_02/05/Friday 11:20:00_L1-1_34_L1,02/05/2016 11:20,L1-1,34,L1,2,1.741,"Splashed, leaked out of right side of the plate"
Chsim_02/05/Friday 11:20:00_L1-1_34_L1,02/05/2016 11:20,L1-1,34,L1,3,2.168,"Splashed, leaked out of right side of the plate"
Chsim_02/05/Friday 11:20:00_L1-1_34_L1,02/05/2016 11:20,L1-1,34,L1,4,2.184,"Splashed, leaked out of right side of the plate"
Chsim_02/05/Friday 11:20:00_L1-1_34_5,02/05/2016 11:20,L1-1,34,5,1,2.048,"Splashed, leaked out of right side of the plate"
Chsim_02/05/Friday 11:20:00_L1-1_34_5,02/05/2016 11:20,L1-1,34,5,2,1.342,"Splashed, leaked out of right side of the plate"
Chsim_02/05/Friday 11:20:00_L1-1_34_5,02/05/2016 11:20,L1-1,34,5,3,1.827,"Splashed, leaked out of right side of the plate"
Chsim_02/05/Friday 11:20:00_L1-1_34_5,02/05/2016 11:20,L1-1,34,5,4,1.687,"Splashed, leaked out of right side of the plate"
Chsim_02/05/2016 10:50:00_5-2_12_L1,02/06/2016 10:20,5-2,12,L1,1,10.599,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 10:50:00_5-2_12_L1,02/06/2016 10:20,5-2,12,L1,2,6.755,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 10:50:00_5-2_12_L1,02/06/2016 10:20,5-2,12,L1,3,4.88,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 10:50:00_5-2_12_L1,02/06/2016 10:20,5-2,12,L1,4,13.821,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 10:50:00_5-2_12_5,02/06/2016 10:20,5-2,12,5,1,4.065,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 10:50:00_5-2_12_5,02/06/2016 10:20,5-2,12,5,2,1.718,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 10:50:00_5-2_12_5,02/06/2016 10:20,5-2,12,5,3,3.765,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 10:50:00_5-2_12_5,02/06/2016 10:20,5-2,12,5,4,3.282,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 10:50:00_5-2_20_L1,02/06/2016 10:20,5-2,20,L1,1,182.51,
Chsim_02/05/2016 10:50:00_5-2_20_L1,02/06/2016 10:20,5-2,20,L1,2,132.4,
Chsim_02/05/2016 10:50:00_5-2_20_L1,02/06/2016 10:20,5-2,20,L1,3,144.73,
Chsim_02/05/2016 10:50:00_5-2_20_L1,02/06/2016 10:20,5-2,20,L1,4,234.12,
Chsim_02/05/2016 10:50:00_5-2_20_5,02/06/2016 10:20,5-2,20,5,1,23.228,
Chsim_02/05/2016 10:50:00_5-2_20_5,02/06/2016 10:20,5-2,20,5,2,16.078,
Chsim_02/05/2016 10:50:00_5-2_20_5,02/06/2016 10:20,5-2,20,5,3,24.472,
Chsim_02/05/2016 10:50:00_5-2_20_5,02/06/2016 10:20,5-2,20,5,4,38.649,
Chsim_02/05/2016 10:50:00_5-2_25_L1,02/06/2016 10:20,5-2,25,L1,1,257.39,
Chsim_02/05/2016 10:50:00_5-2_25_L1,02/06/2016 10:20,5-2,25,L1,2,228.83,
Chsim_02/05/2016 10:50:00_5-2_25_L1,02/06/2016 10:20,5-2,25,L1,3,214.61,
Chsim_02/05/2016 10:50:00_5-2_25_L1,02/06/2016 10:20,5-2,25,L1,4,377.38,
Chsim_02/05/2016 10:50:00_5-2_25_5,02/06/2016 10:20,5-2,25,5,1,51.832,
Chsim_02/05/2016 10:50:00_5-2_25_5,02/06/2016 10:20,5-2,25,5,2,29.576,
Chsim_02/05/2016 10:50:00_5-2_25_5,02/06/2016 10:20,5-2,25,5,3,20.556,
Chsim_02/05/2016 10:50:00_5-2_25_5,02/06/2016 10:20,5-2,25,5,4,29.825,
Chsim_02/05/2016 10:50:00_5-2_29_L1,02/06/2016 10:20,5-2,29,L1,1,264.23,
Chsim_02/05/2016 10:50:00_5-2_29_L1,02/06/2016 10:20,5-2,29,L1,2,235.55,
Chsim_02/05/2016 10:50:00_5-2_29_L1,02/06/2016 10:20,5-2,29,L1,3,118.88,
Chsim_02/05/2016 10:50:00_5-2_29_L1,02/06/2016 10:20,5-2,29,L1,4,358.52,
Chsim_02/05/2016 10:50:00_5-2_29_5,02/06/2016 10:20,5-2,29,5,1,29.245,
Chsim_02/05/2016 10:50:00_5-2_29_5,02/06/2016 10:20,5-2,29,5,2,33.799,
Chsim_02/05/2016 10:50:00_5-2_29_5,02/06/2016 10:20,5-2,29,5,3,29.805,Volumen really low
Chsim_02/05/2016 10:50:00_5-2_29_5,02/06/2016 10:20,5-2,29,5,4,34.868,
Chsim_02/05/2016 10:50:00_5-2_31_L1,02/06/2016 10:20,5-2,31,L1,1,296.72,
Chsim_02/05/2016 10:50:00_5-2_31_L1,02/06/2016 10:20,5-2,31,L1,2,283.08,
Chsim_02/05/2016 10:50:00_5-2_31_L1,02/06/2016 10:20,5-2,31,L1,3,298.01,
Chsim_02/05/2016 10:50:00_5-2_31_L1,02/06/2016 10:20,5-2,31,L1,4,289.42,
Chsim_02/05/2016 10:50:00_5-2_31_5,02/06/2016 10:20,5-2,31,5,1,32.52,
Chsim_02/05/2016 10:50:00_5-2_31_5,02/06/2016 10:20,5-2,31,5,2,33.627,
Chsim_02/05/2016 10:50:00_5-2_31_5,02/06/2016 10:20,5-2,31,5,3,30.696,
Chsim_02/05/2016 10:50:00_5-2_31_5,02/06/2016 10:20,5-2,31,5,4,59.426,
Chsim_02/05/2016 10:50:00_5-2_32_L1,02/06/2016 10:20,5-2,32,L1,1,464.57,
Chsim_02/05/2016 10:50:00_5-2_32_L1,02/06/2016 10:20,5-2,32,L1,2,338,
Chsim_02/05/2016 10:50:00_5-2_32_L1,02/06/2016 10:20,5-2,32,L1,3,227.43,
Chsim_02/05/2016 10:50:00_5-2_32_L1,02/06/2016 10:20,5-2,32,L1,4,337.9,
Chsim_02/05/2016 10:50:00_5-2_32_5,02/06/2016 10:20,5-2,32,5,1,57.205,
Chsim_02/05/2016 10:50:00_5-2_32_5,02/06/2016 10:20,5-2,32,5,2,32.49,
Chsim_02/05/2016 10:50:00_5-2_32_5,02/06/2016 10:20,5-2,32,5,3,54.753,
Chsim_02/05/2016 10:50:00_5-2_32_5,02/06/2016 10:20,5-2,32,5,4,72.362,
Chsim_02/05/2016 10:50:00_5-2_34_L1,02/06/2016 10:20,5-2,34,L1,1,0.492,
Chsim_02/05/2016 10:50:00_5-2_34_L1,02/06/2016 10:20,5-2,34,L1,2,0.509,
Chsim_02/05/2016 10:50:00_5-2_34_L1,02/06/2016 10:20,5-2,34,L1,3,0.515,
Chsim_02/05/2016 10:50:00_5-2_34_L1,02/06/2016 10:20,5-2,34,L1,4,0.51,
Chsim_02/05/2016 10:50:00_5-2_34_5,02/06/2016 10:20,5-2,34,5,1,0.623,
Chsim_02/05/2016 10:50:00_5-2_34_5,02/06/2016 10:20,5-2,34,5,2,0.614,
Chsim_02/05/2016 10:50:00_5-2_34_5,02/06/2016 10:20,5-2,34,5,3,0.553,
Chsim_02/05/2016 10:50:00_5-2_34_5,02/06/2016 10:20,5-2,34,5,4,0.646,
Chsim_02/05/2016 11:00:00_5-1_12_L1,02/06/2016 10:35,5-1,12,L1,1,16.114,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_12_L1,02/06/2016 10:35,5-1,12,L1,2,7.923,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_12_L1,02/06/2016 10:35,5-1,12,L1,3,13.127,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_12_L1,02/06/2016 10:35,5-1,12,L1,4,13.768,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_12_5,02/06/2016 10:35,5-1,12,5,1,7.343,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_12_5,02/06/2016 10:35,5-1,12,5,2,2.611,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_12_5,02/06/2016 10:35,5-1,12,5,3,6.325,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_12_5,02/06/2016 10:35,5-1,12,5,4,7.947,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_20_L1,02/06/2016 10:35,5-1,20,L1,1,185.01,
Chsim_02/05/2016 11:00:00_5-1_20_L1,02/06/2016 10:35,5-1,20,L1,2,184.4,
Chsim_02/05/2016 11:00:00_5-1_20_L1,02/06/2016 10:35,5-1,20,L1,3,340.67,
Chsim_02/05/2016 11:00:00_5-1_20_L1,02/06/2016 10:35,5-1,20,L1,4,177.68,
Chsim_02/05/2016 11:00:00_5-1_20_5,02/06/2016 10:35,5-1,20,5,1,22.839,
Chsim_02/05/2016 11:00:00_5-1_20_5,02/06/2016 10:35,5-1,20,5,2,26.589,
Chsim_02/05/2016 11:00:00_5-1_20_5,02/06/2016 10:35,5-1,20,5,3,24.871,
Chsim_02/05/2016 11:00:00_5-1_20_5,02/06/2016 10:35,5-1,20,5,4,34.284,
Chsim_02/05/2016 11:00:00_5-1_25_L1,02/06/2016 10:35,5-1,25,L1,1,272.44,
Chsim_02/05/2016 11:00:00_5-1_25_L1,02/06/2016 10:35,5-1,25,L1,2,234.07,
Chsim_02/05/2016 11:00:00_5-1_25_L1,02/06/2016 10:35,5-1,25,L1,3,146.8,
Chsim_02/05/2016 11:00:00_5-1_25_L1,02/06/2016 10:35,5-1,25,L1,4,303.56,
Chsim_02/05/2016 11:00:00_5-1_25_5,02/06/2016 10:35,5-1,25,5,1,47.543,
Chsim_02/05/2016 11:00:00_5-1_25_5,02/06/2016 10:35,5-1,25,5,2,45.451,
Chsim_02/05/2016 11:00:00_5-1_25_5,02/06/2016 10:35,5-1,25,5,3,22.281,
Chsim_02/05/2016 11:00:00_5-1_25_5,02/06/2016 10:35,5-1,25,5,4,45.976,
Chsim_02/05/2016 11:00:00_5-1_29_L1,02/06/2016 10:35,5-1,29,L1,1,241.83,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_29_L1,02/06/2016 10:35,5-1,29,L1,2,272.27,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_29_L1,02/06/2016 10:35,5-1,29,L1,3,141.22,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_29_L1,02/06/2016 10:35,5-1,29,L1,4,399.02,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_29_5,02/06/2016 10:35,5-1,29,5,1,63.237,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_29_5,02/06/2016 10:35,5-1,29,5,2,42.614,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_29_5,02/06/2016 10:35,5-1,29,5,3,46.246,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_29_5,02/06/2016 10:35,5-1,29,5,4,33.779,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:00:00_5-1_31_L1,02/06/2016 10:35,5-1,31,L1,1,300.6,
Chsim_02/05/2016 11:00:00_5-1_31_L1,02/06/2016 10:35,5-1,31,L1,2,337.16,
Chsim_02/05/2016 11:00:00_5-1_31_L1,02/06/2016 10:35,5-1,31,L1,3,292.85,
Chsim_02/05/2016 11:00:00_5-1_31_L1,02/06/2016 10:35,5-1,31,L1,4,267.53,
Chsim_02/05/2016 11:00:00_5-1_31_5,02/06/2016 10:35,5-1,31,5,1,34.193,
Chsim_02/05/2016 11:00:00_5-1_31_5,02/06/2016 10:35,5-1,31,5,2,48.628,
Chsim_02/05/2016 11:00:00_5-1_31_5,02/06/2016 10:35,5-1,31,5,3,26.458,
Chsim_02/05/2016 11:00:00_5-1_31_5,02/06/2016 10:35,5-1,31,5,4,32.853,
Chsim_02/05/2016 11:00:00_5-1_32_L1,02/06/2016 10:35,5-1,32,L1,1,298.8,
Chsim_02/05/2016 11:00:00_5-1_32_L1,02/06/2016 10:35,5-1,32,L1,2,329.32,
Chsim_02/05/2016 11:00:00_5-1_32_L1,02/06/2016 10:35,5-1,32,L1,3,223.24,
Chsim_02/05/2016 11:00:00_5-1_32_L1,02/06/2016 10:35,5-1,32,L1,4,232.65,
Chsim_02/05/2016 11:00:00_5-1_32_5,02/06/2016 10:35,5-1,32,5,1,51.201,
Chsim_02/05/2016 11:00:00_5-1_32_5,02/06/2016 10:35,5-1,32,5,2,27.549,
Chsim_02/05/2016 11:00:00_5-1_32_5,02/06/2016 10:35,5-1,32,5,3,37.342,
Chsim_02/05/2016 11:00:00_5-1_32_5,02/06/2016 10:35,5-1,32,5,4,96.708,
Chsim_02/05/2016 11:00:00_5-1_34_L1,02/06/2016 10:35,5-1,34,L1,1,0.66,
Chsim_02/05/2016 11:00:00_5-1_34_L1,02/06/2016 10:35,5-1,34,L1,2,0.633,
Chsim_02/05/2016 11:00:00_5-1_34_L1,02/06/2016 10:35,5-1,34,L1,3,0.56,
Chsim_02/05/2016 11:00:00_5-1_34_L1,02/06/2016 10:35,5-1,34,L1,4,0.619,
Chsim_02/05/2016 11:00:00_5-1_34_5,02/06/2016 10:35,5-1,34,5,1,0.689,
Chsim_02/05/2016 11:00:00_5-1_34_5,02/06/2016 10:35,5-1,34,5,2,0.708,
Chsim_02/05/2016 11:00:00_5-1_34_5,02/06/2016 10:35,5-1,34,5,3,0.652,
Chsim_02/05/2016 11:00:00_5-1_34_5,02/06/2016 10:35,5-1,34,5,4,0.675,
Chsim_02/05/2016 11:10:00_L1-4_12_L1,02/06/2016 10:50,L1-4,12,L1,1,18.434,
Chsim_02/05/2016 11:10:00_L1-4_12_L1,02/06/2016 10:50,L1-4,12,L1,2,16.19,
Chsim_02/05/2016 11:10:00_L1-4_12_L1,02/06/2016 10:50,L1-4,12,L1,3,17.665,
Chsim_02/05/2016 11:10:00_L1-4_12_L1,02/06/2016 10:50,L1-4,12,L1,4,26.003,
Chsim_02/05/2016 11:10:00_L1-4_12_5,02/06/2016 10:50,L1-4,12,5,1,4.895,
Chsim_02/05/2016 11:10:00_L1-4_12_5,02/06/2016 10:50,L1-4,12,5,2,1.651,
Chsim_02/05/2016 11:10:00_L1-4_12_5,02/06/2016 10:50,L1-4,12,5,3,4.09,
Chsim_02/05/2016 11:10:00_L1-4_12_5,02/06/2016 10:50,L1-4,12,5,4,6.428,
Chsim_02/05/2016 11:10:00_L1-4_20_L1,02/06/2016 10:50,L1-4,20,L1,1,364.95,
Chsim_02/05/2016 11:10:00_L1-4_20_L1,02/06/2016 10:50,L1-4,20,L1,2,203.48,
Chsim_02/05/2016 11:10:00_L1-4_20_L1,02/06/2016 10:50,L1-4,20,L1,3,258.97,
Chsim_02/05/2016 11:10:00_L1-4_20_L1,02/06/2016 10:50,L1-4,20,L1,4,278.34,
Chsim_02/05/2016 11:10:00_L1-4_20_5,02/06/2016 10:50,L1-4,20,5,1,32.75,
Chsim_02/05/2016 11:10:00_L1-4_20_5,02/06/2016 10:50,L1-4,20,5,2,25.322,
Chsim_02/05/2016 11:10:00_L1-4_20_5,02/06/2016 10:50,L1-4,20,5,3,22.588,
Chsim_02/05/2016 11:10:00_L1-4_20_5,02/06/2016 10:50,L1-4,20,5,4,43.884,
Chsim_02/05/2016 11:10:00_L1-4_25_L1,02/06/2016 10:50,L1-4,25,L1,1,376,
Chsim_02/05/2016 11:10:00_L1-4_25_L1,02/06/2016 10:50,L1-4,25,L1,2,486.91,
Chsim_02/05/2016 11:10:00_L1-4_25_L1,02/06/2016 10:50,L1-4,25,L1,3,215.03,
Chsim_02/05/2016 11:10:00_L1-4_25_L1,02/06/2016 10:50,L1-4,25,L1,4,369.6,
Chsim_02/05/2016 11:10:00_L1-4_25_5,02/06/2016 10:50,L1-4,25,5,1,53.453,
Chsim_02/05/2016 11:10:00_L1-4_25_5,02/06/2016 10:50,L1-4,25,5,2,23.837,
Chsim_02/05/2016 11:10:00_L1-4_25_5,02/06/2016 10:50,L1-4,25,5,3,48.082,
Chsim_02/05/2016 11:10:00_L1-4_25_5,02/06/2016 10:50,L1-4,25,5,4,33.395,
Chsim_02/05/2016 11:10:00_L1-4_29_L1,02/06/2016 10:50,L1-4,29,L1,1,315.07,
Chsim_02/05/2016 11:10:00_L1-4_29_L1,02/06/2016 10:50,L1-4,29,L1,2,353.8,
Chsim_02/05/2016 11:10:00_L1-4_29_L1,02/06/2016 10:50,L1-4,29,L1,3,233.53,
Chsim_02/05/2016 11:10:00_L1-4_29_L1,02/06/2016 10:50,L1-4,29,L1,4,380.93,
Chsim_02/05/2016 11:10:00_L1-4_29_5,02/06/2016 10:50,L1-4,29,5,1,50.136,
Chsim_02/05/2016 11:10:00_L1-4_29_5,02/06/2016 10:50,L1-4,29,5,2,61.161,
Chsim_02/05/2016 11:10:00_L1-4_29_5,02/06/2016 10:50,L1-4,29,5,3,25.032,
Chsim_02/05/2016 11:10:00_L1-4_29_5,02/06/2016 10:50,L1-4,29,5,4,61.123,
Chsim_02/05/2016 11:10:00_L1-4_31_L1,02/06/2016 10:50,L1-4,31,L1,1,210.43,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:10:00_L1-4_31_L1,02/06/2016 10:50,L1-4,31,L1,2,268.98,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:10:00_L1-4_31_L1,02/06/2016 10:50,L1-4,31,L1,3,287.4,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:10:00_L1-4_31_L1,02/06/2016 10:50,L1-4,31,L1,4,216.75,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:10:00_L1-4_31_5,02/06/2016 10:50,L1-4,31,5,1,31.431,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:10:00_L1-4_31_5,02/06/2016 10:50,L1-4,31,5,2,25.565,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:10:00_L1-4_31_5,02/06/2016 10:50,L1-4,31,5,3,23.586,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:10:00_L1-4_31_5,02/06/2016 10:50,L1-4,31,5,4,70.973,"Splashed, leaking out of right side of plate"
Chsim_02/05/2016 11:10:00_L1-4_32_L1,02/06/2016 10:50,L1-4,32,L1,1,276.85,
Chsim_02/05/2016 11:10:00_L1-4_32_L1,02/06/2016 10:50,L1-4,32,L1,2,270.31,
Chsim_02/05/2016 11:10:00_L1-4_32_L1,02/06/2016 10:50,L1-4,32,L1,3,96.486,
Chsim_02/05/2016 11:10:00_L1-4_32_L1,02/06/2016 10:50,L1-4,32,L1,4,141.83,
Chsim_02/05/2016 11:10:00_L1-4_32_5,02/06/2016 10:50,L1-4,32,5,1,90.69,
Chsim_02/05/2016 11:10:00_L1-4_32_5,02/06/2016 10:50,L1-4,32,5,2,37.734,
Chsim_02/05/2016 11:10:00_L1-4_32_5,02/06/2016 10:50,L1-4,32,5,3,54.444,
Chsim_02/05/2016 11:10:00_L1-4_32_5,02/06/2016 10:50,L1-4,32,5,4,50.598,
Chsim_02/05/2016 11:10:00_L1-4_34_L1,02/06/2016 10:50,L1-4,34,L1,1,0.613,
Chsim_02/05/2016 11:10:00_L1-4_34_L1,02/06/2016 10:50,L1-4,34,L1,2,0.619,
Chsim_02/05/2016 11:10:00_L1-4_34_L1,02/06/2016 10:50,L1-4,34,L1,3,0.643,
Chsim_02/05/2016 11:10:00_L1-4_34_L1,02/06/2016 10:50,L1-4,34,L1,4,0.648,
Chsim_02/05/2016 11:10:00_L1-4_34_5,02/06/2016 10:50,L1-4,34,5,1,1.045,
Chsim_02/05/2016 11:10:00_L1-4_34_5,02/06/2016 10:50,L1-4,34,5,2,0.959,
Chsim_02/05/2016 11:10:00_L1-4_34_5,02/06/2016 10:50,L1-4,34,5,3,0.736,
Chsim_02/05/2016 11:10:00_L1-4_34_5,02/06/2016 10:50,L1-4,34,5,4,0.701,
Chsim_02/05/2016 11:20:00_L1-1_12_L1,02/06/2016 11:05,L1-1,12,L1,1,21.04,
Chsim_02/05/2016 11:20:00_L1-1_12_L1,02/06/2016 11:05,L1-1,12,L1,2,20.268,
Chsim_02/05/2016 11:20:00_L1-1_12_L1,02/06/2016 11:05,L1-1,12,L1,3,32.022,
Chsim_02/05/2016 11:20:00_L1-1_12_L1,02/06/2016 11:05,L1-1,12,L1,4,34.182,
Chsim_02/05/2016 11:20:00_L1-1_12_5,02/06/2016 11:05,L1-1,12,5,1,5.852,
Chsim_02/05/2016 11:20:00_L1-1_12_5,02/06/2016 11:05,L1-1,12,5,2,1.574,
Chsim_02/05/2016 11:20:00_L1-1_12_5,02/06/2016 11:05,L1-1,12,5,3,4.227,
Chsim_02/05/2016 11:20:00_L1-1_12_5,02/06/2016 11:05,L1-1,12,5,4,5.972,
Chsim_02/05/2016 11:20:00_L1-1_20_L1,02/06/2016 11:05,L1-1,20,L1,1,25.074,Volumen really low
Chsim_02/05/2016 11:20:00_L1-1_20_L1,02/06/2016 11:05,L1-1,20,L1,2,209.22,
Chsim_02/05/2016 11:20:00_L1-1_20_L1,02/06/2016 11:05,L1-1,20,L1,3,225.92,
Chsim_02/05/2016 11:20:00_L1-1_20_L1,02/06/2016 11:05,L1-1,20,L1,4,189.16,
Chsim_02/05/2016 11:20:00_L1-1_20_5,02/06/2016 11:05,L1-1,20,5,1,2.357,
Chsim_02/05/2016 11:20:00_L1-1_20_5,02/06/2016 11:05,L1-1,20,5,2,32.126,
Chsim_02/05/2016 11:20:00_L1-1_20_5,02/06/2016 11:05,L1-1,20,5,3,25.811,
Chsim_02/05/2016 11:20:00_L1-1_20_5,02/06/2016 11:05,L1-1,20,5,4,34.058,
Chsim_02/05/2016 11:20:00_L1-1_25_L1,02/06/2016 11:05,L1-1,25,L1,1,276.28,
Chsim_02/05/2016 11:20:00_L1-1_25_L1,02/06/2016 11:05,L1-1,25,L1,2,308.28,
Chsim_02/05/2016 11:20:00_L1-1_25_L1,02/06/2016 11:05,L1-1,25,L1,3,241.27,
Chsim_02/05/2016 11:20:00_L1-1_25_L1,02/06/2016 11:05,L1-1,25,L1,4,298.46,
Chsim_02/05/2016 11:20:00_L1-1_25_5,02/06/2016 11:05,L1-1,25,5,1,21.491,
Chsim_02/05/2016 11:20:00_L1-1_25_5,02/06/2016 11:05,L1-1,25,5,2,22.936,
Chsim_02/05/2016 11:20:00_L1-1_25_5,02/06/2016 11:05,L1-1,25,5,3,21.403,
Chsim_02/05/2016 11:20:00_L1-1_25_5,02/06/2016 11:05,L1-1,25,5,4,31.777,
Chsim_02/05/2016 11:20:00_L1-1_29_L1,02/06/2016 11:05,L1-1,29,L1,1,347.11,
Chsim_02/05/2016 11:20:00_L1-1_29_L1,02/06/2016 11:05,L1-1,29,L1,2,429.25,
Chsim_02/05/2016 11:20:00_L1-1_29_L1,02/06/2016 11:05,L1-1,29,L1,3,163.17,
Chsim_02/05/2016 11:20:00_L1-1_29_L1,02/06/2016 11:05,L1-1,29,L1,4,428.19,
Chsim_02/05/2016 11:20:00_L1-1_29_5,02/06/2016 11:05,L1-1,29,5,1,50.38,
Chsim_02/05/2016 11:20:00_L1-1_29_5,02/06/2016 11:05,L1-1,29,5,2,40.523,
Chsim_02/05/2016 11:20:00_L1-1_29_5,02/06/2016 11:05,L1-1,29,5,3,30.875,
Chsim_02/05/2016 11:20:00_L1-1_29_5,02/06/2016 11:05,L1-1,29,5,4,58.012,
Chsim_02/05/2016 11:20:00_L1-1_31_L1,02/06/2016 11:05,L1-1,31,L1,1,295.07,
Chsim_02/05/2016 11:20:00_L1-1_31_L1,02/06/2016 11:05,L1-1,31,L1,2,351.05,
Chsim_02/05/2016 11:20:00_L1-1_31_L1,02/06/2016 11:05,L1-1,31,L1,3,279.66,
Chsim_02/05/2016 11:20:00_L1-1_31_L1,02/06/2016 11:05,L1-1,31,L1,4,421.11,
Chsim_02/05/2016 11:20:00_L1-1_31_5,02/06/2016 11:05,L1-1,31,5,1,51.674,
Chsim_02/05/2016 11:20:00_L1-1_31_5,02/06/2016 11:05,L1-1,31,5,2,34.574,
Chsim_02/05/2016 11:20:00_L1-1_31_5,02/06/2016 11:05,L1-1,31,5,3,30.321,
Chsim_02/05/2016 11:20:00_L1-1_31_5,02/06/2016 11:05,L1-1,31,5,4,49.188,
Chsim_02/05/2016 11:20:00_L1-1_32_L1,02/06/2016 11:05,L1-1,32,L1,1,488.35,
Chsim_02/05/2016 11:20:00_L1-1_32_L1,02/06/2016 11:05,L1-1,32,L1,2,484.98,
Chsim_02/05/2016 11:20:00_L1-1_32_L1,02/06/2016 11:05,L1-1,32,L1,3,326.08,
Chsim_02/05/2016 11:20:00_L1-1_32_L1,02/06/2016 11:05,L1-1,32,L1,4,362.99,
Chsim_02/05/2016 11:20:00_L1-1_32_5,02/06/2016 11:05,L1-1,32,5,1,91.515,
Chsim_02/05/2016 11:20:00_L1-1_32_5,02/06/2016 11:05,L1-1,32,5,2,34.945,
Chsim_02/05/2016 11:20:00_L1-1_32_5,02/06/2016 11:05,L1-1,32,5,3,48.804,
Chsim_02/05/2016 11:20:00_L1-1_32_5,02/06/2016 11:05,L1-1,32,5,4,61.836,
Chsim_02/05/2016 11:20:00_L1-1_34_L1,02/06/2016 11:05,L1-1,34,L1,1,1.451,
Chsim_02/05/2016 11:20:00_L1-1_34_L1,02/06/2016 11:05,L1-1,34,L1,2,1.807,
Chsim_02/05/2016 11:20:00_L1-1_34_L1,02/06/2016 11:05,L1-1,34,L1,3,1.487,
Chsim_02/05/2016 11:20:00_L1-1_34_L1,02/06/2016 11:05,L1-1,34,L1,4,2.256,
Chsim_02/05/2016 11:20:00_L1-1_34_5,02/06/2016 11:05,L1-1,34,5,1,1.371,
Chsim_02/05/2016 11:20:00_L1-1_34_5,02/06/2016 11:05,L1-1,34,5,2,1.134,
Chsim_02/05/2016 11:20:00_L1-1_34_5,02/06/2016 11:05,L1-1,34,5,3,1.046,
Chsim_02/05/2016 11:20:00_L1-1_34_5,02/06/2016 11:05,L1-1,34,5,4,1.366,"Volumen really low, salts cristalized in the plate"
Chsim_02/05/2016 10:50:00_5-2_12_L1,02/07/2016 10:15,5-2,12,L1,1,6.996,
Chsim_02/05/2016 10:50:00_5-2_12_L1,02/07/2016 10:15,5-2,12,L1,2,6.269,
Chsim_02/05/2016 10:50:00_5-2_12_L1,02/07/2016 10:15,5-2,12,L1,3,4.351,
Chsim_02/05/2016 10:50:00_5-2_12_L1,02/07/2016 10:15,5-2,12,L1,4,9.733,
Chsim_02/05/2016 10:50:00_5-2_12_5,02/07/2016 10:15,5-2,12,5,1,4.071,
Chsim_02/05/2016 10:50:00_5-2_12_5,02/07/2016 10:15,5-2,12,5,2,1.786,
